drug	mesh_id
CHEMBL365442	D004844
CHEMBL365442	D004892
CHEMBL365442	D005076
CHEMBL365442	D005128
CHEMBL365442	D005334
CHEMBL365442	D005414
CHEMBL365442	D005499
CHEMBL365442	D005767
CHEMBL365442	D006471
CHEMBL365442	D006261
CHEMBL365442	D006470
CHEMBL365442	D006505
CHEMBL365442	D006932
CHEMBL365442	D006943
CHEMBL365442	D006949
CHEMBL365442	D006967
CHEMBL365442	D015228
CHEMBL365442	C536821
CHEMBL365442	D007003
CHEMBL365442	D007154
CHEMBL365442	D007249
CHEMBL365442	D007333
CHEMBL365442	D007500
CHEMBL365442	D007565
CHEMBL365442	D053040
CHEMBL365442	D007970
CHEMBL365442	D013035
CHEMBL365442	D009135
CHEMBL365442	D009220
CHEMBL365442	D009325
CHEMBL365442	D009503
CHEMBL365442	D009894
CHEMBL365442	D010146
CHEMBL365442	D010195
CHEMBL365442	D010292
CHEMBL365442	D010612
CHEMBL365442	D011014
CHEMBL365442	D011537
CHEMBL365442	D012206
CHEMBL365442	D012220
CHEMBL365442	D012640
CHEMBL365442	D012852
CHEMBL365442	D000081013
CHEMBL365442	D006945
CHEMBL365442	D013921
CHEMBL365442	D016171
CHEMBL365442	D004890
CHEMBL365442	D014581
CHEMBL365442	D014652
CHEMBL365442	D014839
CHEMBL365442	D012872
CHEMBL365442	D019226
CHEMBL365442	D013280
CHEMBL365442	D008881
CHEMBL365442	D014947
CHEMBL365442	D044342
CHEMBL365442	D012871
CHEMBL365442	D000138
CHEMBL365442	D063806
CHEMBL365442	D004066
CHEMBL365442	D033461
CHEMBL365442	D065906
CHEMBL365442	D012893
CHEMBL365442	D008133
CHEMBL365442	D007319
CHEMBL365442	D018908
CHEMBL365442	D000077260
CHEMBL266347	D000707
CHEMBL266347	D003320
CHEMBL266347	D015817
CHEMBL266347	D005901
CHEMBL266347	D006967
CHEMBL266347	D011537
CHEMBL266347	D004890
CHEMBL266347	D014777
CHEMBL266347	D003141
CHEMBL266347	D003967
CHEMBL266347	D008286
CHEMBL266347	D009325
CHEMBL266347	D045602
CHEMBL266347	D014839
CHEMBL266347	D000081015
CHEMBL278020	D015746
CHEMBL278020	D000707
CHEMBL278020	D001145
CHEMBL278020	D018771
CHEMBL278020	D001247
CHEMBL278020	D054537
CHEMBL278020	D001523
CHEMBL278020	D001986
CHEMBL278020	D002318
CHEMBL278020	D003128
CHEMBL278020	D003240
CHEMBL278020	D003967
CHEMBL278020	D004244
CHEMBL278020	D000077260
CHEMBL278020	D010003
CHEMBL278020	D004401
CHEMBL278020	D004417
CHEMBL278020	D005076
CHEMBL278020	D003872
CHEMBL278020	D005414
CHEMBL278020	D005483
CHEMBL278020	D005767
CHEMBL278020	D006261
CHEMBL278020	D006323
CHEMBL278020	D006967
CHEMBL278020	D007022
CHEMBL278020	D008477
CHEMBL278020	D015877
CHEMBL278020	D013035
CHEMBL278020	D009325
CHEMBL278020	D009422
CHEMBL278020	D009759
CHEMBL278020	D000066553
CHEMBL278020	D011537
CHEMBL278020	D012798
CHEMBL278020	D012640
CHEMBL278020	D014474
CHEMBL278020	D012769
CHEMBL278020	D013575
CHEMBL278020	D013610
CHEMBL278020	D014549
CHEMBL278020	D014522
CHEMBL278020	D014570
CHEMBL278020	D014581
CHEMBL278020	D014839
CHEMBL278020	D012135
CHEMBL278020	D014987
CHEMBL278020	D012871
CHEMBL278020	D012131
CHEMBL278020	D007766
CHEMBL278020	D001919
CHEMBL278020	D010243
CHEMBL278020	D006945
CHEMBL278020	D007319
CHEMBL278020	D000073818
CHEMBL57	D015746
CHEMBL57	D000013
CHEMBL57	D000380
CHEMBL57	D000707
CHEMBL57	D000740
CHEMBL57	D000799
CHEMBL57	D018771
CHEMBL57	D001327
CHEMBL57	D001768
CHEMBL57	D012872
CHEMBL57	D001847
CHEMBL57	D003231
CHEMBL57	D003240
CHEMBL57	D003873
CHEMBL57	D003875
CHEMBL57	D003967
CHEMBL57	D004487
CHEMBL57	D004802
CHEMBL57	D013262
CHEMBL57	D004892
CHEMBL57	D004893
CHEMBL57	D005076
CHEMBL57	D003872
CHEMBL57	D005221
CHEMBL57	D001247
CHEMBL57	D005334
CHEMBL57	D005767
CHEMBL57	D006111
CHEMBL57	D006261
CHEMBL57	D006505
CHEMBL57	D056486
CHEMBL57	D006937
CHEMBL57	D006943
CHEMBL57	D006967
CHEMBL57	D015228
CHEMBL57	C536821
CHEMBL57	D007154
CHEMBL57	D007249
CHEMBL57	D007333
CHEMBL57	D007565
CHEMBL57	D008107
CHEMBL57	D009325
CHEMBL57	D009336
CHEMBL57	D009422
CHEMBL57	D009503
CHEMBL57	D009894
CHEMBL57	D010195
CHEMBL57	D010292
CHEMBL57	D011537
CHEMBL57	D051437
CHEMBL57	D012206
CHEMBL57	D019226
CHEMBL57	D013921
CHEMBL57	D014456
CHEMBL57	D004890
CHEMBL57	D014581
CHEMBL57	D014839
CHEMBL57	D017093
CHEMBL57	D009059
CHEMBL57	D012871
CHEMBL57	D063806
CHEMBL57	D010146
CHEMBL57	D018445
CHEMBL57	D004066
CHEMBL57	D047508
CHEMBL57	D000072281
CHEMBL57	D019694
CHEMBL57	D013514
CHEMBL57	D004347
CHEMBL57	D065906
CHEMBL57	D000077260
CHEMBL193	D015746
CHEMBL193	D000380
CHEMBL193	D000505
CHEMBL193	D000550
CHEMBL193	D000647
CHEMBL193	D000707
CHEMBL193	D000740
CHEMBL193	D000743
CHEMBL193	D000787
CHEMBL193	D000799
CHEMBL193	D001007
CHEMBL193	D001145
CHEMBL193	D018771
CHEMBL193	D001168
CHEMBL193	D001247
CHEMBL193	D001259
CHEMBL193	D001281
CHEMBL193	D001416
CHEMBL193	D001523
CHEMBL193	D001768
CHEMBL193	D012872
CHEMBL193	D001941
CHEMBL193	D001986
CHEMBL193	D002318
CHEMBL193	D002481
CHEMBL193	D019547
CHEMBL193	D002637
CHEMBL193	D002779
CHEMBL193	D003128
CHEMBL193	D003221
CHEMBL193	D003231
CHEMBL193	D003240
CHEMBL193	D003248
CHEMBL193	D003371
CHEMBL193	D007989
CHEMBL193	D003680
CHEMBL193	D003872
CHEMBL193	D003873
CHEMBL193	D003967
CHEMBL193	D004172
CHEMBL193	D004244
CHEMBL193	D004408
CHEMBL193	D004415
CHEMBL193	D004417
CHEMBL193	D053159
CHEMBL193	D004487
CHEMBL193	D004802
CHEMBL193	D013262
CHEMBL193	D004844
CHEMBL193	D004884
CHEMBL193	D004892
CHEMBL193	D004916
CHEMBL193	D004941
CHEMBL193	D005076
CHEMBL193	D005128
CHEMBL193	D005130
CHEMBL193	D005221
CHEMBL193	D005334
CHEMBL193	D005414
CHEMBL193	D005483
CHEMBL193	D005764
CHEMBL193	D006471
CHEMBL193	D005882
CHEMBL193	D005884
CHEMBL193	D005885
CHEMBL193	D005891
CHEMBL193	D006073
CHEMBL193	D006177
CHEMBL193	D006261
CHEMBL193	D006323
CHEMBL193	D006331
CHEMBL193	D006333
CHEMBL193	D006417
CHEMBL193	D006470
CHEMBL193	D006505
CHEMBL193	D006943
CHEMBL193	D006967
CHEMBL193	D006974
CHEMBL193	D006987
CHEMBL193	D007022
CHEMBL193	D007024
CHEMBL193	D007154
CHEMBL193	D007249
CHEMBL193	D007415
CHEMBL193	D007565
CHEMBL193	D010003
CHEMBL193	D007592
CHEMBL193	D053040
CHEMBL193	D007819
CHEMBL193	D013035
CHEMBL193	D007970
CHEMBL193	D059373
CHEMBL193	D008477
CHEMBL193	D008551
CHEMBL193	D008599
CHEMBL193	D009122
CHEMBL193	D009135
CHEMBL193	D009325
CHEMBL193	D009422
CHEMBL193	D004325
CHEMBL193	D053158
CHEMBL193	D009846
CHEMBL193	D010146
CHEMBL193	D010292
CHEMBL193	D017699
CHEMBL193	D010612
CHEMBL193	D010689
CHEMBL193	D011141
CHEMBL193	D011537
CHEMBL193	D011654
CHEMBL193	C537256
CHEMBL193	D011693
CHEMBL193	D012135
CHEMBL193	D012220
CHEMBL193	D012770
CHEMBL193	D012852
CHEMBL193	D012871
CHEMBL193	D012893
CHEMBL193	D006945
CHEMBL193	D014474
CHEMBL193	D012769
CHEMBL193	D013575
CHEMBL193	D013610
CHEMBL193	D013894
CHEMBL193	D013921
CHEMBL193	D014012
CHEMBL193	D014202
CHEMBL193	D014456
CHEMBL193	D004890
CHEMBL193	D012141
CHEMBL193	D014549
CHEMBL193	D014522
CHEMBL193	D014570
CHEMBL193	D014581
CHEMBL193	D014652
CHEMBL193	D014717
CHEMBL193	D014839
CHEMBL193	D015430
CHEMBL193	D014987
CHEMBL193	D000091642
CHEMBL193	D023341
CHEMBL193	D008881
CHEMBL193	D017202
CHEMBL193	D058447
CHEMBL193	D001766
CHEMBL193	D044342
CHEMBL193	D017484
CHEMBL193	D000138
CHEMBL193	D063806
CHEMBL193	D009461
CHEMBL193	D007766
CHEMBL193	D007172
CHEMBL193	D004066
CHEMBL193	D005117
CHEMBL193	D051437
CHEMBL193	D007676
CHEMBL193	D005767
CHEMBL193	D001919
CHEMBL193	D000072281
CHEMBL193	D020896
CHEMBL193	D014786
CHEMBL193	D019584
CHEMBL193	D011041
CHEMBL193	D056150
CHEMBL193	D007319
CHEMBL193	D018908
CHEMBL193	D000077260
CHEMBL1274	D015746
CHEMBL1274	D000740
CHEMBL1274	D000787
CHEMBL1274	D001168
CHEMBL1274	D001247
CHEMBL1274	D001416
CHEMBL1274	D002637
CHEMBL1274	D003248
CHEMBL1274	D007989
CHEMBL1274	D003863
CHEMBL1274	D003967
CHEMBL1274	D004244
CHEMBL1274	D004415
CHEMBL1274	D004417
CHEMBL1274	D004487
CHEMBL1274	D005076
CHEMBL1274	D003872
CHEMBL1274	D005334
CHEMBL1274	D005767
CHEMBL1274	D006471
CHEMBL1274	D006177
CHEMBL1274	D006261
CHEMBL1274	D006333
CHEMBL1274	D006417
CHEMBL1274	D006943
CHEMBL1274	D006973
CHEMBL1274	D006987
CHEMBL1274	D007251
CHEMBL1274	D007970
CHEMBL1274	D008171
CHEMBL1274	D008551
CHEMBL1274	D009325
CHEMBL1274	D001007
CHEMBL1274	D053158
CHEMBL1274	D010146
CHEMBL1274	D010292
CHEMBL1274	D011014
CHEMBL1274	D011537
CHEMBL1274	D012220
CHEMBL1274	D006945
CHEMBL1274	D014474
CHEMBL1274	D012769
CHEMBL1274	D013575
CHEMBL1274	D012141
CHEMBL1274	D014552
CHEMBL1274	D014522
CHEMBL1274	D014570
CHEMBL1274	D014839
CHEMBL1274	D014987
CHEMBL1274	D020795
CHEMBL1274	D002386
CHEMBL1274	D017563
CHEMBL1274	D007172
CHEMBL1274	D014786
CHEMBL1274	D003371
CHEMBL1274	D000505
CHEMBL1274	D019584
CHEMBL1274	D007319
CHEMBL1428	D000740
CHEMBL1428	D003863
CHEMBL1428	D003967
CHEMBL1428	D004211
CHEMBL1428	D004244
CHEMBL1428	D004417
CHEMBL1428	D004487
CHEMBL1428	D005076
CHEMBL1428	D003872
CHEMBL1428	D005483
CHEMBL1428	D005767
CHEMBL1428	D006471
CHEMBL1428	D006261
CHEMBL1428	D006331
CHEMBL1428	D006333
CHEMBL1428	D006406
CHEMBL1428	D006505
CHEMBL1428	D006967
CHEMBL1428	D006973
CHEMBL1428	D007010
CHEMBL1428	D007022
CHEMBL1428	D007154
CHEMBL1428	D007565
CHEMBL1428	D013035
CHEMBL1428	D009325
CHEMBL1428	D009422
CHEMBL1428	D010689
CHEMBL1428	D011537
CHEMBL1428	D013345
CHEMBL1428	D013610
CHEMBL1428	D013921
CHEMBL1428	D014652
CHEMBL1428	D014839
CHEMBL1428	D012135
CHEMBL1428	D020246
CHEMBL1428	D063806
CHEMBL1428	D004066
CHEMBL1428	D001919
CHEMBL1428	D006945
CHEMBL1428	D000152
CHEMBL1428	D045823
CHEMBL1726	D000505
CHEMBL1726	D000550
CHEMBL1726	D000647
CHEMBL1726	D000740
CHEMBL1726	D000799
CHEMBL1726	D001007
CHEMBL1726	D018771
CHEMBL1726	D001168
CHEMBL1726	D001249
CHEMBL1726	D001259
CHEMBL1726	D001281
CHEMBL1726	D001762
CHEMBL1726	D002481
CHEMBL1726	D002637
CHEMBL1726	D003092
CHEMBL1726	D003221
CHEMBL1726	D003231
CHEMBL1726	D007989
CHEMBL1726	D003680
CHEMBL1726	D003873
CHEMBL1726	D003881
CHEMBL1726	D003920
CHEMBL1726	D003967
CHEMBL1726	D004244
CHEMBL1726	D004408
CHEMBL1726	D004415
CHEMBL1726	D004417
CHEMBL1726	D053159
CHEMBL1726	D004433
CHEMBL1726	D004438
CHEMBL1726	D004487
CHEMBL1726	D004844
CHEMBL1726	D005076
CHEMBL1726	D003872
CHEMBL1726	D005334
CHEMBL1726	D005414
CHEMBL1726	D005756
CHEMBL1726	D006471
CHEMBL1726	D005885
CHEMBL1726	D005901
CHEMBL1726	D005928
CHEMBL1726	D006073
CHEMBL1726	D006177
CHEMBL1726	D006261
CHEMBL1726	D006333
CHEMBL1726	D006417
CHEMBL1726	D006529
CHEMBL1726	D006561
CHEMBL1726	D006562
CHEMBL1726	D006967
CHEMBL1726	D006987
CHEMBL1726	D007008
CHEMBL1726	D007022
CHEMBL1726	D007024
CHEMBL1726	D007251
CHEMBL1726	D007634
CHEMBL1726	D007827
CHEMBL1726	D013035
CHEMBL1726	D007970
CHEMBL1726	D008551
CHEMBL1726	D009122
CHEMBL1726	D009203
CHEMBL1726	D054058
CHEMBL1726	D009220
CHEMBL1726	D009325
CHEMBL1726	D053158
CHEMBL1726	D010033
CHEMBL1726	D010292
CHEMBL1726	D010612
CHEMBL1726	D010996
CHEMBL1726	D011537
CHEMBL1726	D012135
CHEMBL1726	D012163
CHEMBL1726	D012220
CHEMBL1726	D012852
CHEMBL1726	D012883
CHEMBL1726	D020521
CHEMBL1726	D006945
CHEMBL1726	D014474
CHEMBL1726	D012769
CHEMBL1726	D013575
CHEMBL1726	D013610
CHEMBL1726	D013617
CHEMBL1726	D013717
CHEMBL1726	D013966
CHEMBL1726	D014012
CHEMBL1726	D014202
CHEMBL1726	D014581
CHEMBL1726	D014627
CHEMBL1726	D014689
CHEMBL1726	D014717
CHEMBL1726	D015430
CHEMBL1726	D014987
CHEMBL1726	D023341
CHEMBL1726	D019226
CHEMBL1726	D013280
CHEMBL1726	D008881
CHEMBL1726	D018879
CHEMBL1726	D063806
CHEMBL1726	D007172
CHEMBL1726	D003371
CHEMBL1726	D006337
CHEMBL1726	D001766
CHEMBL1726	D002545
CHEMBL1726	D007319
CHEMBL1726	D018908
CHEMBL1726	D000077260
CHEMBL1726	D014592
CHEMBL1726	D007766
CHEMBL1726	D014786
CHEMBL13209	D000013
CHEMBL13209	D000374
CHEMBL13209	D000380
CHEMBL13209	D000430
CHEMBL13209	D000647
CHEMBL13209	D000648
CHEMBL13209	D001007
CHEMBL13209	D001247
CHEMBL13209	D001259
CHEMBL13209	D003141
CHEMBL13209	D003221
CHEMBL13209	D003248
CHEMBL13209	D003680
CHEMBL13209	D003967
CHEMBL13209	D004172
CHEMBL13209	D004244
CHEMBL13209	D000077260
CHEMBL13209	D004417
CHEMBL13209	D005076
CHEMBL13209	D003872
CHEMBL13209	D005221
CHEMBL13209	D006212
CHEMBL13209	D006261
CHEMBL13209	D004415
CHEMBL13209	D006402
CHEMBL13209	D006967
CHEMBL13209	D007022
CHEMBL13209	D007035
CHEMBL13209	D007088
CHEMBL13209	D007508
CHEMBL13209	D007565
CHEMBL13209	D053609
CHEMBL13209	D007970
CHEMBL13209	D013035
CHEMBL13209	D009128
CHEMBL13209	D009325
CHEMBL13209	D004325
CHEMBL13209	D006987
CHEMBL13209	D011014
CHEMBL13209	D011015
CHEMBL13209	D011247
CHEMBL13209	D011537
CHEMBL13209	D011618
CHEMBL13209	D000786
CHEMBL13209	D012798
CHEMBL13209	D012640
CHEMBL13209	D006945
CHEMBL13209	D014474
CHEMBL13209	D012769
CHEMBL13209	D013575
CHEMBL13209	D014202
CHEMBL13209	D014549
CHEMBL13209	D014717
CHEMBL13209	D014839
CHEMBL13209	D003244
CHEMBL13209	D014060
CHEMBL13209	D018908
CHEMBL13209	D005767
CHEMBL13209	D000066553
CHEMBL13209	D008569
CHEMBL13209	D004401
CHEMBL13209	D004213
CHEMBL13209	D010292
CHEMBL1605821	D015746
CHEMBL1605821	D000380
CHEMBL1605821	D000505
CHEMBL1605821	D000550
CHEMBL1605821	D000707
CHEMBL1605821	D000740
CHEMBL1605821	D000741
CHEMBL1605821	D000743
CHEMBL1605821	D000749
CHEMBL1605821	D001247
CHEMBL1605821	D002037
CHEMBL1605821	D002637
CHEMBL1605821	D003221
CHEMBL1605821	D003248
CHEMBL1605821	D003371
CHEMBL1605821	D003490
CHEMBL1605821	D003873
CHEMBL1605821	D003920
CHEMBL1605821	D003967
CHEMBL1605821	D004244
CHEMBL1605821	D000077260
CHEMBL1605821	D004415
CHEMBL1605821	D004417
CHEMBL1605821	D004802
CHEMBL1605821	D004892
CHEMBL1605821	D005334
CHEMBL1605821	D005355
CHEMBL1605821	D005414
CHEMBL1605821	D006261
CHEMBL1605821	D006505
CHEMBL1605821	D006967
CHEMBL1605821	D041781
CHEMBL1605821	D007970
CHEMBL1605821	D008708
CHEMBL1605821	D009133
CHEMBL1605821	D009325
CHEMBL1605821	D009497
CHEMBL1605821	D006987
CHEMBL1605821	D009759
CHEMBL1605821	D009902
CHEMBL1605821	D010292
CHEMBL1605821	D010996
CHEMBL1605821	D011559
CHEMBL1605821	D011618
CHEMBL1605821	D051437
CHEMBL1605821	D013262
CHEMBL1605821	D015163
CHEMBL1605821	D013921
CHEMBL1605821	D014657
CHEMBL1605821	D014717
CHEMBL1605821	D014804
CHEMBL1605821	D014839
CHEMBL1605821	D023341
CHEMBL1605821	D011115
CHEMBL1605821	D017563
CHEMBL1605821	D063806
CHEMBL1605821	D005059
CHEMBL1605821	D005076
CHEMBL1605821	D008107
CHEMBL1605821	D001249
CHEMBL1605821	D006521
CHEMBL1605821	D005767
CHEMBL1605821	D004761
CHEMBL1605821	D005955
CHEMBL730	D015746
CHEMBL730	D000707
CHEMBL730	D000789
CHEMBL730	D000787
CHEMBL730	D000799
CHEMBL730	D001145
CHEMBL730	D001247
CHEMBL730	D001523
CHEMBL730	D003128
CHEMBL730	D003141
CHEMBL730	D003221
CHEMBL730	D003490
CHEMBL730	D003873
CHEMBL730	D003875
CHEMBL730	D003876
CHEMBL730	D003877
CHEMBL730	D004244
CHEMBL730	D000077260
CHEMBL730	D004417
CHEMBL730	D004485
CHEMBL730	D005076
CHEMBL730	D003872
CHEMBL730	D005334
CHEMBL730	D005483
CHEMBL730	D005767
CHEMBL730	D006209
CHEMBL730	D006261
CHEMBL730	D054537
CHEMBL730	D006331
CHEMBL730	D006967
CHEMBL730	D007022
CHEMBL730	D007024
CHEMBL730	D007154
CHEMBL730	D007511
CHEMBL730	D058186
CHEMBL730	D008477
CHEMBL730	D008708
CHEMBL730	D009325
CHEMBL730	D009422
CHEMBL730	D010167
CHEMBL730	D010292
CHEMBL730	D010612
CHEMBL730	D011537
CHEMBL730	D012220
CHEMBL730	D012769
CHEMBL730	D013280
CHEMBL730	D006945
CHEMBL730	D014474
CHEMBL730	D013575
CHEMBL730	D013610
CHEMBL730	D004890
CHEMBL730	D014581
CHEMBL730	D014652
CHEMBL730	D014653
CHEMBL730	D014717
CHEMBL730	D014839
CHEMBL730	D019586
CHEMBL730	D012871
CHEMBL730	D059246
CHEMBL730	D006985
CHEMBL730	D001919
CHEMBL730	D012640
CHEMBL730	D004361
CHEMBL730	D010243
CHEMBL730	D020896
CHEMBL730	D014786
CHEMBL730	D019584
CHEMBL730	D000860
CHEMBL730	D002545
CHEMBL730	D005955
CHEMBL3183075	D015746
CHEMBL3183075	D000550
CHEMBL3183075	D000707
CHEMBL3183075	D000740
CHEMBL3183075	D001007
CHEMBL3183075	D001247
CHEMBL3183075	D001416
CHEMBL3183075	D001986
CHEMBL3183075	D002637
CHEMBL3183075	D003141
CHEMBL3183075	D003221
CHEMBL3183075	D003248
CHEMBL3183075	D003371
CHEMBL3183075	D007989
CHEMBL3183075	D003873
CHEMBL3183075	D003967
CHEMBL3183075	D004244
CHEMBL3183075	D004415
CHEMBL3183075	D004802
CHEMBL3183075	D005076
CHEMBL3183075	D003872
CHEMBL3183075	D005334
CHEMBL3183075	D005414
CHEMBL3183075	D005767
CHEMBL3183075	D006073
CHEMBL3183075	D006177
CHEMBL3183075	D006261
CHEMBL3183075	D006505
CHEMBL3183075	D007508
CHEMBL3183075	D007565
CHEMBL3183075	D007819
CHEMBL3183075	D009304
CHEMBL3183075	D009325
CHEMBL3183075	D010146
CHEMBL3183075	D010612
CHEMBL3183075	D011014
CHEMBL3183075	D011537
CHEMBL3183075	D012220
CHEMBL3183075	D012640
CHEMBL3183075	D012713
CHEMBL3183075	D012852
CHEMBL3183075	D006945
CHEMBL3183075	D013921
CHEMBL3183075	D014076
CHEMBL3183075	D014581
CHEMBL3183075	D014657
CHEMBL3183075	D017180
CHEMBL3183075	D014839
CHEMBL3183075	D014987
CHEMBL3183075	D063806
CHEMBL3183075	D007172
CHEMBL3183075	D053040
CHEMBL3183075	D033461
CHEMBL3183075	D011696
CHEMBL3183075	D007319
CHEMBL3183075	D000077260
CHEMBL4579631	D015746
CHEMBL4579631	D000022
CHEMBL4579631	D000236
CHEMBL4579631	D000505
CHEMBL4579631	D000568
CHEMBL4579631	D001523
CHEMBL4579631	D001941
CHEMBL4579631	D001942
CHEMBL4579631	D009369
CHEMBL4579631	D002579
CHEMBL4579631	D003240
CHEMBL4579631	D003863
CHEMBL4579631	D004244
CHEMBL4579631	D000077260
CHEMBL4579631	D004487
CHEMBL4579631	D004617
CHEMBL4579631	D004892
CHEMBL4579631	D004893
CHEMBL4579631	D005076
CHEMBL4579631	D003872
CHEMBL4579631	D005221
CHEMBL4579631	D001247
CHEMBL4579631	D005767
CHEMBL4579631	D006261
CHEMBL4579631	D006470
CHEMBL4579631	D006505
CHEMBL4579631	D006628
CHEMBL4579631	D006967
CHEMBL4579631	D007154
CHEMBL4579631	D007246
CHEMBL4579631	D041781
CHEMBL4579631	D059373
CHEMBL4579631	D008548
CHEMBL4579631	D008595
CHEMBL4579631	D008796
CHEMBL4579631	D009203
CHEMBL4579631	D054058
CHEMBL4579631	D009325
CHEMBL4579631	D001007
CHEMBL4579631	D009902
CHEMBL4579631	D011247
CHEMBL4579631	D011536
CHEMBL4579631	D011537
CHEMBL4579631	D011655
CHEMBL4579631	D012640
CHEMBL4579631	D013924
CHEMBL4579631	D013927
CHEMBL4579631	D014581
CHEMBL4579631	D014770
CHEMBL4579631	D014839
CHEMBL4579631	D015430
CHEMBL4579631	D020767
CHEMBL4579631	D020246
CHEMBL4579631	D008881
CHEMBL4579631	D008599
CHEMBL4579631	D012871
CHEMBL4579631	D004415
CHEMBL4579631	D011693
CHEMBL4579631	D065666
CHEMBL4579631	D004066
CHEMBL4579631	D000707
CHEMBL4579631	D017484
CHEMBL4579631	D000152
CHEMBL4579631	D003876
CHEMBL4579631	D007319
CHEMBL4579631	D005414
CHEMBL4579631	D051437
CHEMBL4579631	C536821
CHEMBL4579631	D002543
CHEMBL4579631	D014592
CHEMBL4579631	D001766
CHEMBL9	D015746
CHEMBL9	D000380
CHEMBL9	D000419
CHEMBL9	D000707
CHEMBL9	D000743
CHEMBL9	D000799
CHEMBL9	D001007
CHEMBL9	D001008
CHEMBL9	D018771
CHEMBL9	D001168
CHEMBL9	D001247
CHEMBL9	D001259
CHEMBL9	D001416
CHEMBL9	D001768
CHEMBL9	D012872
CHEMBL9	D002062
CHEMBL9	D002181
CHEMBL9	D002637
CHEMBL9	D002779
CHEMBL9	D003221
CHEMBL9	D003231
CHEMBL9	D003248
CHEMBL9	D003680
CHEMBL9	D003873
CHEMBL9	D003875
CHEMBL9	D003967
CHEMBL9	D004172
CHEMBL9	D004244
CHEMBL9	D000077260
CHEMBL9	D010003
CHEMBL9	D004401
CHEMBL9	D004408
CHEMBL9	D004412
CHEMBL9	D004415
CHEMBL9	D004417
CHEMBL9	D004487
CHEMBL9	D004802
CHEMBL9	D013262
CHEMBL9	D004892
CHEMBL9	D005076
CHEMBL9	D003872
CHEMBL9	D005221
CHEMBL9	D005334
CHEMBL9	D005414
CHEMBL9	D006029
CHEMBL9	D020275
CHEMBL9	D006212
CHEMBL9	D006261
CHEMBL9	D006417
CHEMBL9	D006505
CHEMBL9	D006945
CHEMBL9	D006967
CHEMBL9	D006987
CHEMBL9	D007003
CHEMBL9	D007024
CHEMBL9	D007508
CHEMBL9	D007565
CHEMBL9	D041781
CHEMBL9	D007970
CHEMBL9	D013035
CHEMBL9	D009122
CHEMBL9	D009157
CHEMBL9	D009203
CHEMBL9	D054058
CHEMBL9	D009207
CHEMBL9	D009325
CHEMBL9	D009395
CHEMBL9	D009503
CHEMBL9	D009759
CHEMBL9	D010195
CHEMBL9	D010292
CHEMBL9	D011507
CHEMBL9	D011537
CHEMBL9	D011538
CHEMBL9	D011618
CHEMBL9	D051437
CHEMBL9	D012640
CHEMBL9	D012893
CHEMBL9	D013280
CHEMBL9	D052256
CHEMBL9	D013921
CHEMBL9	D014012
CHEMBL9	D016171
CHEMBL9	D014202
CHEMBL9	D004890
CHEMBL9	D014581
CHEMBL9	D014657
CHEMBL9	D014717
CHEMBL9	D014839
CHEMBL9	D014987
CHEMBL9	D023341
CHEMBL9	D017093
CHEMBL9	D019226
CHEMBL9	D000092162
CHEMBL9	D019586
CHEMBL9	D058447
CHEMBL9	D011115
CHEMBL9	D056844
CHEMBL9	D007174
CHEMBL9	D007766
CHEMBL9	D000138
CHEMBL9	D063806
CHEMBL9	D005059
CHEMBL9	D017484
CHEMBL9	D014786
CHEMBL9	D007319
CHEMBL9	D001037
CHEMBL9	D004761
CHEMBL9	D034381
CHEMBL9	D003638
CHEMBL9	D005955
CHEMBL9	C535509
CHEMBL445	D015746
CHEMBL445	D008199
CHEMBL445	D000380
CHEMBL445	D000505
CHEMBL445	D000741
CHEMBL445	D001007
CHEMBL445	D001145
CHEMBL445	D001247
CHEMBL445	D001259
CHEMBL445	D002037
CHEMBL445	D002779
CHEMBL445	D003221
CHEMBL445	D003248
CHEMBL445	D007989
CHEMBL445	D003693
CHEMBL445	D003702
CHEMBL445	D003967
CHEMBL445	D004244
CHEMBL445	D000077260
CHEMBL445	D004487
CHEMBL445	D004802
CHEMBL445	D005076
CHEMBL445	D003872
CHEMBL445	D005128
CHEMBL445	D005221
CHEMBL445	D005334
CHEMBL445	D005483
CHEMBL445	D005891
CHEMBL445	D015812
CHEMBL445	D006177
CHEMBL445	D006212
CHEMBL445	D006261
CHEMBL445	D054537
CHEMBL445	D006505
CHEMBL445	D006967
CHEMBL445	D006973
CHEMBL445	D007022
CHEMBL445	D007024
CHEMBL445	D007177
CHEMBL445	D007508
CHEMBL445	D007565
CHEMBL445	D007970
CHEMBL445	D015878
CHEMBL445	D009203
CHEMBL445	D054058
CHEMBL445	D009325
CHEMBL445	D004325
CHEMBL445	D006987
CHEMBL445	D053158
CHEMBL445	D010200
CHEMBL445	D007418
CHEMBL445	D010292
CHEMBL445	D011537
CHEMBL445	D011618
CHEMBL445	C537256
CHEMBL445	D011693
CHEMBL445	D012640
CHEMBL445	D013280
CHEMBL445	D020521
CHEMBL445	D006945
CHEMBL445	D014474
CHEMBL445	D012769
CHEMBL445	D013575
CHEMBL445	D013610
CHEMBL445	D013921
CHEMBL445	D014012
CHEMBL445	D016171
CHEMBL445	D014202
CHEMBL445	D014581
CHEMBL445	D014693
CHEMBL445	D017180
CHEMBL445	D014839
CHEMBL445	D015430
CHEMBL445	D014987
CHEMBL445	D016055
CHEMBL445	D008107
CHEMBL445	D014060
CHEMBL445	D010198
